noise_type,noise_label,amount,amount_level,param_label,feature,feature_group,model,rmse,r2,rmse_delta,rmse_pct
bias,Systematic Bias,0.5,3,b (shift),Siltation,Physical / Environmental,XGBoost,0.013647532970114245,0.9252163244579098,0.00271771368637805,24.865129201377247
bias,Systematic Bias,0.5,3,b (shift),AgriculturalPractices,Human / Land Use,Linear Regression,0.00560298300991309,0.9873951665032392,0.005602983009912979,5053735368321506.0
bias,Systematic Bias,0.5,3,b (shift),AgriculturalPractices,Human / Land Use,XGBoost,0.01372883688281097,0.9243226367019026,0.002799017599074775,25.609001635002084
bias,Systematic Bias,0.5,3,b (shift),Encroachments,Human / Land Use,Linear Regression,0.005580547531030725,0.9874959090148798,0.005580547531030614,5033499188248777.0
bias,Systematic Bias,0.5,3,b (shift),Encroachments,Human / Land Use,XGBoost,0.013720614752926057,0.9244132551265785,0.0027907954691898627,25.53377504916871
bias,Systematic Bias,0.5,3,b (shift),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.005556666366570388,0.9876026990089148,0.005556666366570277,5011959039857040.0
bias,Systematic Bias,0.5,3,b (shift),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.013661520503101264,0.9250629523898092,0.002731701219365069,24.993105086649503
bias,Systematic Bias,0.5,3,b (shift),DrainageSystems,Infrastructure,Linear Regression,0.005599622999307567,0.9874102797652882,0.005599622999307456,5050704731889979.0
bias,Systematic Bias,0.5,3,b (shift),DrainageSystems,Infrastructure,XGBoost,0.013711547650584405,0.924513123289957,0.0027817283668482105,25.4508175719564
bias,Systematic Bias,0.5,3,b (shift),CoastalVulnerability,Physical / Environmental,Linear Regression,0.0056068633858284015,0.9873777013675468,0.0056068633858282904,5057235359838685.0
bias,Systematic Bias,0.5,3,b (shift),CoastalVulnerability,Physical / Environmental,XGBoost,0.013791559341987088,0.9236295680400217,0.0028617400582508935,26.182867108418012
bias,Systematic Bias,0.5,3,b (shift),Landslides,Physical / Environmental,Linear Regression,0.0055681170459590135,0.9875515518727664,0.0055681170459589025,5022287235269238.0
bias,Systematic Bias,0.5,3,b (shift),Landslides,Physical / Environmental,XGBoost,0.013730995550282916,0.9242988364182918,0.002801176266546721,25.628751892677048
bias,Systematic Bias,0.5,3,b (shift),Watersheds,Physical / Environmental,Linear Regression,0.005585451774686016,0.9874739219054669,0.005585451774685905,5037922680087278.0
bias,Systematic Bias,0.5,3,b (shift),Watersheds,Physical / Environmental,XGBoost,0.013769990360006638,0.9238682566980482,0.002840171076270444,25.985526407528795
bias,Systematic Bias,0.5,3,b (shift),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.0055740044342997425,0.9875252134918219,0.0055740044342996314,5027597496362649.0
bias,Systematic Bias,0.5,3,b (shift),DeterioratingInfrastructure,Infrastructure,XGBoost,0.01370721709442341,0.924560798219797,0.002777397810687216,25.411196091961408
bias,Systematic Bias,0.5,3,b (shift),PopulationScore,Human / Land Use,Linear Regression,0.005601793440148732,0.9874005182014551,0.0056017934401486206,5052662409367215.0
bias,Systematic Bias,0.5,3,b (shift),PopulationScore,Human / Land Use,XGBoost,0.013675256539337488,0.9249121850608871,0.0027454372556012935,25.11877995719987
bias,Systematic Bias,0.5,3,b (shift),WetlandLoss,Physical / Environmental,Linear Regression,0.005569714413894439,0.987544408486963,0.005569714413894328,5023728016870253.0
bias,Systematic Bias,0.5,3,b (shift),WetlandLoss,Physical / Environmental,XGBoost,0.013768461275510326,0.9238851638129926,0.002838641991774131,25.971536382107356
bias,Systematic Bias,0.5,3,b (shift),InadequatePlanning,Socio-Political,Linear Regression,0.00558307408462168,0.9874845841735842,0.005583074084621569,5035778069555392.0
bias,Systematic Bias,0.5,3,b (shift),InadequatePlanning,Socio-Political,XGBoost,0.013692229366609363,0.924725681298745,0.0027624100828731683,25.2740691420552
bias,Systematic Bias,0.5,3,b (shift),PoliticalFactors,Socio-Political,Linear Regression,0.00562140092324355,0.9873121620409406,0.005621400923243439,5070347815627547.0
bias,Systematic Bias,0.5,3,b (shift),PoliticalFactors,Socio-Political,XGBoost,0.013809888367636849,0.9234264400632758,0.0028800690839006545,26.350564534825008
bias,Systematic Bias,1.0,4,b (shift),MonsoonIntensity,Physical / Environmental,Linear Regression,0.011172807435913272,0.9498786073463812,0.011172807435913161,1.0077562613061862e+16
bias,Systematic Bias,1.0,4,b (shift),MonsoonIntensity,Physical / Environmental,XGBoost,0.01588860660908801,0.8986391773052342,0.004958787325351814,45.36934414579568
bias,Systematic Bias,1.0,4,b (shift),TopographyDrainage,Physical / Environmental,Linear Regression,0.011244333538915257,0.9492348187362524,0.011244333538915146,1.0142077175369084e+16
bias,Systematic Bias,1.0,4,b (shift),TopographyDrainage,Physical / Environmental,XGBoost,0.016008206859730843,0.8971074625689912,0.005078387575994648,46.46360057893544
bias,Systematic Bias,1.0,4,b (shift),RiverManagement,Infrastructure,Linear Regression,0.011112371089662799,0.9504193776326503,0.011112371089662688,1.0023050703952416e+16
bias,Systematic Bias,1.0,4,b (shift),RiverManagement,Infrastructure,XGBoost,0.0161916310095356,0.894736041348163,0.005261811725799405,48.14179987064464
bias,Systematic Bias,1.0,4,b (shift),Deforestation,Human / Land Use,Linear Regression,0.01111286762538695,0.9504149466970652,0.01111286762538684,1.0023498565412348e+16
bias,Systematic Bias,1.0,4,b (shift),Deforestation,Human / Land Use,XGBoost,0.016060978020371063,0.8964279725690362,0.005131158736634868,46.9464188147204
bias,Systematic Bias,1.0,4,b (shift),Urbanization,Human / Land Use,Linear Regression,0.011192113473334668,0.949705243308992,0.011192113473334557,1.0094976123680408e+16
bias,Systematic Bias,1.0,4,b (shift),Urbanization,Human / Land Use,XGBoost,0.016053109198231358,0.8965294346612915,0.005123289914495163,46.874424741118354
bias,Systematic Bias,1.0,4,b (shift),ClimateChange,Socio-Political,Linear Regression,0.011148606277804412,0.9500955057462274,0.0111486062778043,1.005573383926892e+16
bias,Systematic Bias,1.0,4,b (shift),ClimateChange,Socio-Political,XGBoost,0.01592723533643487,0.8981457168865722,0.004997416052698676,45.722769269707314
bias,Systematic Bias,1.0,4,b (shift),DamsQuality,Infrastructure,Linear Regression,0.011213649171183017,0.9495115042515896,0.011213649171182906,1.0114400726201086e+16
bias,Systematic Bias,1.0,4,b (shift),DamsQuality,Infrastructure,XGBoost,0.016122586593288152,0.8956318612557805,0.005192767309551958,47.51009302851793
bias,Systematic Bias,1.0,4,b (shift),Siltation,Physical / Environmental,Linear Regression,0.011171143291422728,0.949893536991985,0.011171143291422617,1.007606160085908e+16
bias,Systematic Bias,1.0,4,b (shift),Siltation,Physical / Environmental,XGBoost,0.015936080900635564,0.898032551134247,0.00500626161689937,45.80369983197064
bias,Systematic Bias,1.0,4,b (shift),AgriculturalPractices,Human / Land Use,Linear Regression,0.011205966019826168,0.9495806660129572,0.011205966019826057,1.0107470736643102e+16
bias,Systematic Bias,1.0,4,b (shift),AgriculturalPractices,Human / Land Use,XGBoost,0.015991464285461398,0.8973225753680951,0.005061645001725203,46.31041804375521
bias,Systematic Bias,1.0,4,b (shift),Encroachments,Human / Land Use,Linear Regression,0.01116109506206149,0.9499836360595191,0.01116109506206138,1.0066998376497692e+16
bias,Systematic Bias,1.0,4,b (shift),Encroachments,Human / Land Use,XGBoost,0.01594132737667462,0.8979654006419847,0.005011508092938426,45.85170132131697
bias,Systematic Bias,1.0,4,b (shift),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.011113332733140815,0.9504107960356588,0.011113332733140704,1.0023918079714216e+16
bias,Systematic Bias,1.0,4,b (shift),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.01595217458077416,0.8978264954362315,0.005022355297037966,45.95094545169048
bias,Systematic Bias,1.0,4,b (shift),DrainageSystems,Infrastructure,Linear Regression,0.011199245998615229,0.9496411190611517,0.011199245998615118,1.0101409463780144e+16
bias,Systematic Bias,1.0,4,b (shift),DrainageSystems,Infrastructure,XGBoost,0.01597947672742152,0.8974764562420795,0.005049657443685327,46.2007404934803
bias,Systematic Bias,1.0,4,b (shift),CoastalVulnerability,Physical / Environmental,Linear Regression,0.011213726771656843,0.9495108054701867,0.011213726771656732,1.0114470719677506e+16
bias,Systematic Bias,1.0,4,b (shift),CoastalVulnerability,Physical / Environmental,XGBoost,0.016065105679990855,0.8963747298574513,0.00513528639625466,46.984183937021506
bias,Systematic Bias,1.0,4,b (shift),Landslides,Physical / Environmental,Linear Regression,0.011136234091918065,0.9502062074910653,0.011136234091917954,1.004457447053861e+16
bias,Systematic Bias,1.0,4,b (shift),Landslides,Physical / Environmental,XGBoost,0.015979905426293378,0.897470955146159,0.005050086142557184,46.20466278039766
bias,Systematic Bias,1.0,4,b (shift),Watersheds,Physical / Environmental,Linear Regression,0.011170903549372073,0.9498956876218675,0.011170903549371962,1.0075845360174694e+16
bias,Systematic Bias,1.0,4,b (shift),Watersheds,Physical / Environmental,XGBoost,0.016115399897474007,0.8957248853980536,0.005185580613737813,47.444339921100685
bias,Systematic Bias,1.0,4,b (shift),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.01114800886859958,0.9501008539672868,0.01114800886859947,1.0055194992725484e+16
bias,Systematic Bias,1.0,4,b (shift),DeterioratingInfrastructure,Infrastructure,XGBoost,0.015940731218240134,0.8979730320829772,0.005010911934503939,45.84624689961968
bias,Systematic Bias,1.0,4,b (shift),PopulationScore,Human / Land Use,Linear Regression,0.011203586880297503,0.9496020728058203,0.011203586880297392,1.0105324818734566e+16
bias,Systematic Bias,1.0,4,b (shift),PopulationScore,Human / Land Use,XGBoost,0.015879011332233982,0.8987615658196249,0.004949192048497787,45.281554250968185
bias,Systematic Bias,1.0,4,b (shift),WetlandLoss,Physical / Environmental,Linear Regression,0.011139428827788858,0.9501776339478522,0.011139428827788747,1.0047456033740588e+16
bias,Systematic Bias,1.0,4,b (shift),WetlandLoss,Physical / Environmental,XGBoost,0.016049270889199333,0.8965789085072525,0.0051194516054631385,46.83930696897242
bias,Systematic Bias,1.0,4,b (shift),InadequatePlanning,Socio-Political,Linear Regression,0.0111661481692434,0.9499383366943366,0.011166148169243289,1.007155613911092e+16
bias,Systematic Bias,1.0,4,b (shift),InadequatePlanning,Socio-Political,XGBoost,0.016033670396773638,0.8967798691382133,0.0051038511130374435,46.69657366276937
bias,Systematic Bias,1.0,4,b (shift),PoliticalFactors,Socio-Political,Linear Regression,0.011242801846487143,0.949248648163762,0.011242801846487032,1.0140695631255234e+16
bias,Systematic Bias,1.0,4,b (shift),PoliticalFactors,Socio-Political,XGBoost,0.016109767539409476,0.8957977612996961,0.005179948255673281,47.39280788824345
salt_pepper,Salt & Pepper,0.005,0,p (fraction),MonsoonIntensity,Physical / Environmental,Linear Regression,0.0008203388882757854,0.9997298001511065,0.0008203388882756745,739922938612071.4
salt_pepper,Salt & Pepper,0.005,0,p (fraction),MonsoonIntensity,Physical / Environmental,XGBoost,0.010939527624891558,0.9519497511956456,9.708341155363273e-06,0.08882435201659275
salt_pepper,Salt & Pepper,0.005,0,p (fraction),TopographyDrainage,Physical / Environmental,Linear Regression,0.0008293929594631126,0.9997238028512235,0.0008293929594630016,748089459857226.2
salt_pepper,Salt & Pepper,0.005,0,p (fraction),TopographyDrainage,Physical / Environmental,XGBoost,0.010958394360085083,0.9517838696168179,2.857507634888845e-05,0.2614414347308448
salt_pepper,Salt & Pepper,0.005,0,p (fraction),RiverManagement,Infrastructure,Linear Regression,0.0008404484217471577,0.9997163905914944,0.0008404484217470468,758061180395941.9
salt_pepper,Salt & Pepper,0.005,0,p (fraction),RiverManagement,Infrastructure,XGBoost,0.010911069531193892,0.9521994219177953,-1.8749752542302975e-05,-0.17154677543665345
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Deforestation,Human / Land Use,Linear Regression,0.0009160711974837144,0.9996630565958369,0.0009160711974836034,826270827955879.2
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Deforestation,Human / Land Use,XGBoost,0.01088647996672013,0.9524146292239859,-4.333931701606432e-05,-0.39652363768314225
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Urbanization,Human / Land Use,Linear Regression,0.0009346373734587402,0.9996492604111069,0.0009346373734586292,843017004057692.2
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Urbanization,Human / Land Use,XGBoost,0.010954694488350578,0.9518164224483152,2.487520461438332e-05,0.22759026447398045
salt_pepper,Salt & Pepper,0.005,0,p (fraction),ClimateChange,Socio-Political,Linear Regression,0.0009225575803406755,0.9996582681438775,0.0009225575803405646,832121365499666.6
salt_pepper,Salt & Pepper,0.005,0,p (fraction),ClimateChange,Socio-Political,XGBoost,0.010835233872470436,0.9528615734809589,-9.458541126575876e-05,-0.8653886108300425
salt_pepper,Salt & Pepper,0.005,0,p (fraction),DamsQuality,Infrastructure,Linear Regression,0.0007992094565885486,0.9997435399455316,0.0007992094565884377,720864776907601.0
salt_pepper,Salt & Pepper,0.005,0,p (fraction),DamsQuality,Infrastructure,XGBoost,0.010985709557554207,0.9515432003151094,5.5890273818012814e-05,0.5113558821707028
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Siltation,Physical / Environmental,Linear Regression,0.0007876431593859527,0.999750909299917,0.0007876431593858417,710432297431961.0
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Siltation,Physical / Environmental,XGBoost,0.010928848818660844,0.9520435155461431,-9.704650753509375e-07,-0.008879058748894508
salt_pepper,Salt & Pepper,0.005,0,p (fraction),AgriculturalPractices,Human / Land Use,Linear Regression,0.000819170844415688,0.9997305690542778,0.0008191708444155771,738869395426757.2
salt_pepper,Salt & Pepper,0.005,0,p (fraction),AgriculturalPractices,Human / Land Use,XGBoost,0.011026607698689388,0.9511817339973497,9.678841495319376e-05,0.8855445130480519
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Encroachments,Human / Land Use,Linear Regression,0.0008322318635079061,0.9997219088415743,0.0008322318635077952,750650072615298.4
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Encroachments,Human / Land Use,XGBoost,0.01090931098881007,0.9522148287609734,-2.0508294926124132e-05,-0.18763617580247566
salt_pepper,Salt & Pepper,0.005,0,p (fraction),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.000855542201124009,0.9997061123232794,0.0008555422011238981,771675351016034.4
salt_pepper,Salt & Pepper,0.005,0,p (fraction),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.010927436210428618,0.9520559119746682,-2.3830733075769217e-06,-0.02180340997149867
salt_pepper,Salt & Pepper,0.005,0,p (fraction),DrainageSystems,Infrastructure,Linear Regression,0.0007920478480572026,0.9997481155606923,0.0007920478480570917,714405204521801.8
salt_pepper,Salt & Pepper,0.005,0,p (fraction),DrainageSystems,Infrastructure,XGBoost,0.011013636897013571,0.9512965180967347,8.381761327737672e-05,0.7668709893684987
salt_pepper,Salt & Pepper,0.005,0,p (fraction),CoastalVulnerability,Physical / Environmental,Linear Regression,0.0008312772532024911,0.9997225464437729,0.0008312772532023802,749789040580237.0
salt_pepper,Salt & Pepper,0.005,0,p (fraction),CoastalVulnerability,Physical / Environmental,XGBoost,0.011009633808602695,0.9513319158339748,7.981452486650019e-05,0.7302456042001162
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Landslides,Physical / Environmental,Linear Regression,0.0007963732146674347,0.9997453569712943,0.0007963732146673238,718306565311297.9
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Landslides,Physical / Environmental,XGBoost,0.01099739784096004,0.9514400339053364,6.757855722384562e-05,0.618295284391426
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Watersheds,Physical / Environmental,Linear Regression,0.0008359084708900244,0.9997194463296599,0.0008359084708899134,753966270563707.1
salt_pepper,Salt & Pepper,0.005,0,p (fraction),Watersheds,Physical / Environmental,XGBoost,0.010909953994506115,0.9522091955834355,-1.9865289230079977e-05,-0.1817531352932793
